batch_id,source_file,symbol,scope,lang,statement_type,report_type,period_key,period,fiscal_year,year,note_id,note_title,note_type,row_label,code,line_item_canonical,metric,value,source_page
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,- This year undistributed earnings,421B,thisyearundistributedearnings,so_dau_nam,-4198891342.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Basic construction investment fund,422,basicconstructioninvestmentfund,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Basic construction investment fund,422,basicconstructioninvestmentfund,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Other funding sources and funds,430,otherfundingsourcesandfunds,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Other funding sources and funds,430,otherfundingsourcesandfunds,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Funding sources,431,fundingsources,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Funding sources,431,fundingsources,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Funds that form fixed assets,432,fundsthatformfixedassets,so_cuoi_ky,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,Funds that form fixed assets,432,fundsthatformfixedassets,so_dau_nam,0.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,TOTAL CAPITAL RESOURCES (440=300+400),440,tong_nguon_von,so_cuoi_ky,167400624941.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,TOTAL CAPITAL RESOURCES (440=300+400),440,tong_nguon_von,so_dau_nam,171918906462.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,,Prepared,code_Prepared,so_cuoi_ky,15.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,balance_sheet,balance_sheet,2024Q4,2024Q4,2024,2024,,,,,Prepared,code_Prepared,so_dau_nam,1.0,3
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Revenue from sale of goods and rendering of services,,doanh_thu,luy_ke_ky_nay,66000.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Revenue deductions 303. Net revenue from sale of goods and rendering of services (10=01-,02,cac_khoan_giam_tru,luy_ke_ky_nay,66000.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Costs of goods sold 505. Gross profit from of goods and rendering of services (20=10-11),,gia_von_hang_ban,luy_ke_ky_nay,66000.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Revenue from financial operations,,doanh_thu_tai_chinh,ky_nay,27579.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Revenue from financial operations,,doanh_thu_tai_chinh,ky_truoc,42300.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Revenue from financial operations,,doanh_thu_tai_chinh,luy_ke_ky_nay,60379.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Revenue from financial operations,,doanh_thu_tai_chinh,luy_ke_ky_truoc,238283.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Financial expenses 71- Of which: Loan interest expense,,chi_phi_tai_chinh,ky_nay,2425890685.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Financial expenses 71- Of which: Loan interest expense,,chi_phi_tai_chinh,ky_truoc,2464522192.0,6
batch_20260915_231912_184af4,000000014485621_EN_FinancialStatements_Q4_2024.pdf,UNKNOWN,separate,en,income_statement,income_statement,2024Q4,2024Q4,2024,2024,,,,Financial expenses 71- Of which: Loan interest expense,,chi_phi_tai_chinh,luy_ke_ky_nay,9653845206.0,6
